,open,close,high,low,value,volume,begin,end
221,236.7,236.6,236.8,236.55,10957013.099999992,46290.0,2020-03-03 15:41:00,2020-03-03 15:41:59
222,236.66,236.91,236.91,236.5,58343463.00000003,246550.0,2020-03-03 15:42:00,2020-03-03 15:42:59
223,236.89,236.99,237.35,236.81,22187470.799999993,93570.0,2020-03-03 15:43:00,2020-03-03 15:43:59
224,236.99,236.17,237.2,236.11,29673308.40000001,125430.0,2020-03-03 15:44:00,2020-03-03 15:44:59
225,236.18,236.41,236.61,236.02,34853508.900000006,147520.0,2020-03-03 15:45:00,2020-03-03 15:45:59
226,236.46,235.74,236.47,235.59,56440146.80000001,239230.0,2020-03-03 15:46:00,2020-03-03 15:46:59
227,235.73,235.66,235.84,235.25,48035026.400000006,203940.0,2020-03-03 15:47:00,2020-03-03 15:47:59
228,235.66,235.95,236.14,235.44,16484675.2,69920.0,2020-03-03 15:48:00,2020-03-03 15:48:59
229,236.03,236.11,236.38,235.95,16940829.800000012,71750.0,2020-03-03 15:49:00,2020-03-03 15:49:59
230,236.1,236.14,236.48,235.97,12846689.4,54370.0,2020-03-03 15:50:00,2020-03-03 15:50:59
231,236.15,235.98,236.29,235.91,22687088.899999995,96090.0,2020-03-03 15:51:00,2020-03-03 15:51:59
232,235.98,236.07,236.26,235.95,15857183.5,67160.0,2020-03-03 15:52:00,2020-03-03 15:52:59
233,236.09,236.11,236.21,235.85,27888004.800000016,118160.0,2020-03-03 15:53:00,2020-03-03 15:53:59
234,236.11,236.0,236.19,236.0,6986591.8,29590.0,2020-03-03 15:54:00,2020-03-03 15:54:59
235,236.0,235.88,236.04,235.55,23996570.499999996,101770.0,2020-03-03 15:55:00,2020-03-03 15:55:59
236,235.92,235.94,236.0,235.6,15339980.199999997,65040.0,2020-03-03 15:56:00,2020-03-03 15:56:59
237,235.94,235.79,236.0,235.75,36718099.800000004,155680.0,2020-03-03 15:57:00,2020-03-03 15:57:59
238,235.8,235.9,236.3,235.63,51563387.89999999,218580.0,2020-03-03 15:58:00,2020-03-03 15:58:59
239,235.96,235.87,236.01,235.8,4576656.999999999,19400.0,2020-03-03 15:59:00,2020-03-03 15:59:59
240,235.93,235.57,235.96,235.55,30099718.8,127700.0,2020-03-03 16:00:00,2020-03-03 16:00:59
241,235.56,235.45,235.69,235.3,21370031.500000004,90750.0,2020-03-03 16:01:00,2020-03-03 16:01:59
242,235.45,235.66,235.8,235.31,22998483.800000016,97620.0,2020-03-03 16:02:00,2020-03-03 16:02:59
243,235.73,235.56,235.79,235.5,3906992.400000001,16580.0,2020-03-03 16:03:00,2020-03-03 16:03:59
244,235.59,235.45,235.68,235.45,11677040.299999999,49570.0,2020-03-03 16:04:00,2020-03-03 16:04:59
