,open,close,high,low,value,volume,begin,end
201,10955.0,11120.0,11169.0,10919.0,539353068.0,48709.0,2015-02-05 13:00:00,2015-02-05 13:59:59
202,11129.0,11190.0,11215.0,11090.0,514094384.0,46045.0,2015-02-05 14:00:00,2015-02-05 14:59:59
203,11190.0,11112.0,11205.0,11059.0,437387218.0,39387.0,2015-02-05 15:00:00,2015-02-05 15:59:59
204,11106.0,11113.0,11172.0,11032.0,220764713.0,19863.0,2015-02-05 16:00:00,2015-02-05 16:59:59
205,11115.0,11027.0,11195.0,11018.0,457974440.0,41175.0,2015-02-05 17:00:00,2015-02-05 17:59:59
206,11028.0,11122.0,11143.0,11021.0,354693566.0,32016.0,2015-02-05 18:00:00,2015-02-05 18:43:11
207,11150.0,11385.0,11410.0,11100.0,541289250.0,47837.0,2015-02-06 10:00:00,2015-02-06 10:59:59
208,11385.0,11180.0,11385.0,11133.0,398688358.0,35414.0,2015-02-06 11:00:00,2015-02-06 11:59:59
209,11180.0,11218.0,11270.0,11061.0,294582913.0,26394.0,2015-02-06 12:00:00,2015-02-06 12:59:59
210,11220.0,11280.0,11280.0,11162.0,232334148.0,20657.0,2015-02-06 13:00:00,2015-02-06 13:59:59
211,11273.0,11241.0,11311.0,11209.0,277925866.0,24671.0,2015-02-06 14:00:00,2015-02-06 14:59:59
212,11240.0,11390.0,11398.0,11240.0,311257107.0,27445.0,2015-02-06 15:00:00,2015-02-06 15:59:59
213,11390.0,11350.0,11440.0,11348.0,306552565.0,26893.0,2015-02-06 16:00:00,2015-02-06 16:59:59
214,11347.0,11372.0,11444.0,11325.0,299689589.0,26267.0,2015-02-06 17:00:00,2015-02-06 17:59:59
215,11372.0,11423.0,11458.0,11335.0,263691024.0,23109.0,2015-02-06 18:00:00,2015-02-06 18:44:06
216,11410.0,11408.0,11480.0,11361.0,288264718.0,25253.0,2015-02-09 10:00:00,2015-02-09 10:59:59
217,11395.0,11780.0,12000.0,11370.0,1335273467.0,114241.0,2015-02-09 11:00:00,2015-02-09 11:59:59
218,11792.0,11541.0,11793.0,11520.0,570426240.0,49067.0,2015-02-09 12:00:00,2015-02-09 12:59:59
219,11531.0,11604.0,11662.0,11502.0,176319388.0,15240.0,2015-02-09 13:00:00,2015-02-09 13:59:59
